,choice,rt,confidence,confidence array,threshold,noise,true label
11451,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11452,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11453,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,4
11454,0,4,0.5638020038604736,"[[0.652047   0.03246351 0.03246351 0.03246351 0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,0
11455,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11456,8,6,0.3413686156272888,"[[0.02688687 0.07308609 0.1986686  0.02688687 0.02688687 0.02688687
  0.02688687 0.02688687 0.5400372  0.02688687]]",3,2.9,6
11457,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11458,6,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.69056785 0.03438135 0.03438135 0.03438135]]",3,2.9,6
11459,3,6,0.3413686156272888,"[[0.02688687 0.02688687 0.1986686  0.5400372  0.02688687 0.02688687
  0.02688687 0.02688687 0.02688687 0.07308609]]",3,2.9,2
11460,5,5,0.5340139269828796,"[[0.03074832 0.03074832 0.03074832 0.08358259 0.03074832 0.6175965
  0.03074832 0.03074832 0.08358259 0.03074832]]",3,2.9,5
11461,4,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.652047   0.03246351
  0.03246351 0.03246351 0.03246351 0.08824496]]",3,2.9,4
11462,2,6,0.34136950969696045,"[[0.19866912 0.02688694 0.54003865 0.07308205 0.02688694 0.02688694
  0.02688694 0.02688694 0.0268885  0.02688694]]",3,2.9,2
11463,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11464,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,8
11465,8,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.02818919 0.02818919 0.02818919
  0.02818919 0.02818919 0.56619495 0.2082915 ]]",3,2.9,4
11466,3,5,0.5340139865875244,"[[0.0835826  0.03074832 0.03074832 0.61759657 0.03074832 0.03074832
  0.03074832 0.0835826  0.03074832 0.03074832]]",3,2.9,5
11467,9,6,0.3413686156272888,"[[0.07308609 0.02688687 0.02688687 0.1986686  0.02688687 0.02688687
  0.02688687 0.02688687 0.02688687 0.5400372 ]]",3,2.9,5
11468,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11469,3,4,0.5638020038604736,"[[0.08824496 0.03246351 0.03246351 0.652047   0.03246351 0.03246351
  0.03246351 0.03246351 0.03246351 0.03246351]]",3,2.9,3
11470,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11471,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.08824496
  0.03246351 0.03246351 0.03246351 0.03246351]]",3,2.9,5
11472,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11473,5,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.02818919 0.02818919 0.56619495
  0.02818919 0.02818919 0.2082915  0.02818919]]",3,2.9,5
11474,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11475,6,5,0.5340139269828796,"[[0.03074832 0.08358259 0.03074832 0.03074832 0.03074832 0.03074832
  0.6175965  0.03074832 0.08358259 0.03074832]]",3,2.9,6
11476,3,6,0.3413686156272888,"[[0.02688687 0.02688687 0.02688687 0.5400372  0.02688687 0.1986686
  0.02688687 0.02688687 0.07308609 0.02688687]]",3,2.9,5
11477,7,4,0.5638020038604736,"[[0.03246351 0.03246351 0.08824496 0.03246351 0.03246351 0.03246351
  0.03246351 0.652047   0.03246351 0.03246351]]",3,2.9,7
11478,6,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.03246351 0.03246351
  0.652047   0.03246351 0.08824496 0.03246351]]",3,2.9,6
11479,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11480,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11481,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11482,8,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.03246351 0.652047   0.03246351]]",3,2.9,6
11483,3,9,0.2802741825580597,"[[0.02207495 0.16311306 0.06000594 0.44338724 0.02207495 0.02207495
  0.02207495 0.06000594 0.16311306 0.02207495]]",3,2.9,1
11484,1,4,0.5638020038604736,"[[0.03246351 0.652047   0.03246351 0.03246351 0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,1
11485,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11486,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11487,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11488,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11489,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11490,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11491,6,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.69056785 0.03438135 0.03438135 0.03438135]]",3,2.9,6
11492,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11493,5,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.03246351 0.652047
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,5
11494,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11495,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11496,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11497,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11498,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11499,8,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.03246351 0.652047   0.03246351]]",3,2.9,8
11500,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.03246351
  0.03246351 0.08824496 0.03246351 0.03246351]]",3,2.9,7
11501,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11502,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11503,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11504,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11505,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11506,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11507,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11508,9,7,0.3262941241264343,"[[0.02569957 0.02569957 0.02569957 0.06985868 0.02569957 0.02569957
  0.02569957 0.06985868 0.18989557 0.5161897 ]]",3,2.9,9
11509,9,6,0.3413686156272888,"[[0.02688687 0.02688687 0.02688687 0.02688687 0.1986686  0.02688687
  0.02688687 0.07308609 0.02688687 0.5400372 ]]",3,2.9,4
11510,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,5
11511,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11512,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11513,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11514,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11515,1,5,0.35790345072746277,"[[0.02818919 0.56619495 0.02818919 0.2082915  0.02818919 0.02818919
  0.02818919 0.02818919 0.02818919 0.02818919]]",3,2.9,1
11516,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11517,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11518,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11519,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11520,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11521,5,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.2082915  0.02818919 0.56619495
  0.02818919 0.02818919 0.02818919 0.02818919]]",3,2.9,5
11522,8,6,0.5072156190872192,"[[0.02920528 0.02920528 0.02920528 0.07938819 0.02920528 0.02920528
  0.02920528 0.07938819 0.5866038  0.07938819]]",3,2.9,7
11523,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11524,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11525,5,7,0.3032817840576172,"[[0.17650293 0.02388707 0.02388707 0.02388707 0.02388707 0.4797847
  0.02388707 0.02388707 0.17650293 0.02388707]]",3,2.9,5
11526,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11527,3,7,0.3262941241264343,"[[0.02569957 0.02569957 0.02569957 0.5161897  0.02569957 0.18989557
  0.06985868 0.02569957 0.02569957 0.06985868]]",3,2.9,1
11528,1,10,0.2540770471096039,"[[0.02001161 0.40194398 0.0543972  0.14786693 0.14786693 0.02001161
  0.02001161 0.14786693 0.02001161 0.02001161]]",3,2.9,1
11529,4,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.652047   0.03246351
  0.03246351 0.03246351 0.03246351 0.08824496]]",3,2.9,4
11530,7,5,0.5340139269828796,"[[0.03074832 0.03074832 0.03074832 0.08358259 0.03074832 0.03074832
  0.03074832 0.6175965  0.08358259 0.03074832]]",3,2.9,8
11531,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11532,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11533,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11534,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11535,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11536,6,5,0.5340139269828796,"[[0.08358259 0.03074832 0.03074832 0.03074832 0.03074832 0.03074832
  0.6175965  0.03074832 0.08358259 0.03074832]]",3,2.9,6
11537,6,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.69056785 0.03438135 0.03438135 0.03438135]]",3,2.9,6
11538,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11539,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11540,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11541,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11542,4,6,0.3413686156272888,"[[0.02688687 0.02688687 0.02688687 0.07308609 0.5400372  0.02688687
  0.02688687 0.02688687 0.02688687 0.1986686 ]]",3,2.9,4
11543,7,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.652047   0.03246351 0.03246351]]",3,2.9,7
11544,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11545,9,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.69056785]]",3,2.9,9
11546,2,5,0.35790345072746277,"[[0.02818919 0.02818919 0.56619495 0.02818919 0.02818919 0.02818919
  0.02818919 0.02818919 0.2082915  0.02818919]]",3,2.9,2
11547,3,6,0.5072155594825745,"[[0.02920528 0.02920528 0.02920528 0.58660376 0.07938818 0.02920528
  0.02920528 0.02920528 0.07938818 0.07938818]]",3,2.9,4
11548,3,9,0.2802741825580597,"[[0.02207495 0.16311306 0.06000594 0.44338724 0.02207495 0.02207495
  0.02207495 0.16311306 0.06000594 0.02207495]]",3,2.9,1
11549,6,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.08824496 0.03246351
  0.652047   0.03246351 0.03246351 0.03246351]]",3,2.9,4
11550,5,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.03246351 0.652047
  0.03246351 0.03246351 0.03246351 0.08824496]]",3,2.9,5
11551,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11552,4,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.652047   0.03246351
  0.03246351 0.03246351 0.03246351 0.08824496]]",3,2.9,4
11553,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,9
11554,7,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.652047   0.03246351 0.03246351]]",3,2.9,9
11555,1,7,0.48297831416130066,"[[0.02780971 0.55857295 0.07559463 0.07559463 0.02780971 0.02780971
  0.02780971 0.07559463 0.07559463 0.02780971]]",3,2.9,1
11556,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11557,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11558,0,4,0.5638020038604736,"[[0.652047   0.03246351 0.03246351 0.03246351 0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,0
11559,3,7,0.3262941241264343,"[[0.02569957 0.02569957 0.02569957 0.5161897  0.02569957 0.18989557
  0.02569957 0.06985868 0.06985868 0.02569957]]",3,2.9,9
11560,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11561,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11562,8,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.03246351 0.652047   0.03246351]]",3,2.9,8
11563,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11564,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11565,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11566,7,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.08824496 0.03246351 0.03246351
  0.03246351 0.652047   0.03246351 0.03246351]]",3,2.9,7
11567,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11568,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11569,8,9,0.29981499910354614,"[[0.06418957 0.02361402 0.06418957 0.02361402 0.17448536 0.02361402
  0.06418957 0.02361402 0.47430035 0.06418957]]",3,2.9,6
11570,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11571,9,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.03246351 0.08824496
  0.03246351 0.03246351 0.03246351 0.652047  ]]",3,2.9,4
11572,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11573,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11574,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11575,4,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.69056785 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,4
11576,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11577,6,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.02818919 0.02818919 0.02818919
  0.56619495 0.02818919 0.2082915  0.02818919]]",3,2.9,6
11578,6,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.02818919 0.02818919 0.02818919
  0.56619495 0.02818919 0.2082915  0.02818919]]",3,2.9,6
11579,8,4,0.5638020038604736,"[[0.03246351 0.03246351 0.08824496 0.03246351 0.03246351 0.03246351
  0.03246351 0.03246351 0.652047   0.03246351]]",3,2.9,6
11580,4,6,0.3413686156272888,"[[0.02688687 0.02688687 0.02688687 0.02688687 0.5400372  0.02688687
  0.02688687 0.02688687 0.1986686  0.07308609]]",3,2.9,4
11581,3,7,0.3262941241264343,"[[0.02569957 0.02569957 0.06985868 0.5161897  0.02569957 0.02569957
  0.02569957 0.18989557 0.06985868 0.02569957]]",3,2.9,7
11582,1,7,0.48297831416130066,"[[0.02780971 0.55857295 0.07559463 0.07559463 0.07559463 0.07559463
  0.02780971 0.02780971 0.02780971 0.02780971]]",3,2.9,1
11583,8,5,0.5340139269828796,"[[0.03074832 0.03074832 0.08358259 0.08358259 0.03074832 0.03074832
  0.03074832 0.03074832 0.6175965  0.03074832]]",3,2.9,8
11584,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,8
11585,2,3,0.6561865210533142,"[[0.03438135 0.03438135 0.69056785 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,2
11586,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.03246351
  0.03246351 0.03246351 0.08824496 0.03246351]]",3,2.9,3
11587,8,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.69056785 0.03438135]]",3,2.9,6
11588,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11589,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11590,0,3,0.6561865210533142,"[[0.69056785 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,0
11591,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11592,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11593,8,5,0.5340139865875244,"[[0.0835826  0.03074832 0.03074832 0.03074832 0.03074832 0.03074832
  0.0835826  0.03074832 0.61759657 0.03074832]]",3,2.9,6
11594,9,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.08824496 0.03246351
  0.03246351 0.03246351 0.03246351 0.652047  ]]",3,2.9,9
11595,7,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.03438135
  0.03438135 0.69056785 0.03438135 0.03438135]]",3,2.9,7
11596,9,5,0.35790345072746277,"[[0.02818919 0.02818919 0.02818919 0.02818919 0.2082915  0.02818919
  0.02818919 0.02818919 0.02818919 0.56619495]]",3,2.9,9
11597,7,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.03246351 0.03246351 0.03246351
  0.03246351 0.652047   0.03246351 0.08824496]]",3,2.9,9
11598,5,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.03438135 0.03438135 0.69056785
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,5
11599,4,4,0.8175022602081299,"[[0.0177056  0.0177056  0.0177056  0.0177056  0.8379287  0.0177056
  0.0177056  0.0177056  0.0177056  0.02042643]]",3,2.9,4
11600,3,4,0.5638020038604736,"[[0.03246351 0.03246351 0.03246351 0.652047   0.03246351 0.08824496
  0.03246351 0.03246351 0.03246351 0.03246351]]",3,2.9,3
11601,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
11602,6,7,0.48297831416130066,"[[0.02780971 0.02780971 0.07559463 0.02780971 0.07559463 0.07559463
  0.55857295 0.02780971 0.07559463 0.02780971]]",3,2.9,6
11603,8,8,0.4609518349170685,"[[0.07214709 0.07214709 0.07214709 0.02654143 0.07214709 0.02654143
  0.02654143 0.07214709 0.53309894 0.02654143]]",3,2.9,1
11604,2,6,0.3413686156272888,"[[0.02688687 0.02688687 0.5400372  0.1986686  0.02688687 0.02688687
  0.02688687 0.02688687 0.07308609 0.02688687]]",3,2.9,2
11605,3,3,0.6561865210533142,"[[0.03438135 0.03438135 0.03438135 0.69056785 0.03438135 0.03438135
  0.03438135 0.03438135 0.03438135 0.03438135]]",3,2.9,3
